Orthogroup	adv	ath	aza	azd	azi	bced	bvi	cyq	cza	dor	eba	lcm	magx	parb	rrz	shd	sscu	tmz
OG0029605												lcm_XP_005996939.1						
OG0029606												lcm_XP_005996941.1						
OG0029607												lcm_XP_005996944.2						
OG0029608												lcm_XP_005996945.1						
OG0029609												lcm_XP_005996974.1						
OG0029610												lcm_XP_005996975.1						
OG0029611												lcm_XP_005996976.1						
OG0029612												lcm_XP_005997000.1						
OG0029613												lcm_XP_005997023.1						
OG0029614												lcm_XP_005997038.1						
OG0029615												lcm_XP_005997050.1						
OG0029616												lcm_XP_005997112.1						
OG0029617												lcm_XP_005997131.1						
OG0029618												lcm_XP_005997133.1						
OG0029619												lcm_XP_005997149.1						
OG0029620												lcm_XP_005997171.1						
OG0029621												lcm_XP_005997172.1						
OG0029622												lcm_XP_005997190.1						
OG0029623												lcm_XP_005997191.1						
OG0029624												lcm_XP_005997192.1						
OG0029625												lcm_XP_005997193.1						
OG0029626												lcm_XP_005997235.1						
OG0029627												lcm_XP_005997252.1						
OG0029628												lcm_XP_005997269.2						
OG0029629												lcm_XP_005997279.2						
OG0029630												lcm_XP_005997297.1						
OG0029631												lcm_XP_005997298.1						
OG0029632												lcm_XP_005997313.1						
OG0029633												lcm_XP_005997386.2						
OG0029634												lcm_XP_005997388.2						
OG0029635												lcm_XP_005997390.2						
OG0029636												lcm_XP_005997391.1						
OG0029637												lcm_XP_005997393.1						
OG0029638												lcm_XP_005997394.1						
OG0029639												lcm_XP_005997396.2						
OG0029640												lcm_XP_005997417.1						
OG0029641												lcm_XP_005997418.1						
OG0029642												lcm_XP_005997466.2						
OG0029643												lcm_XP_005997489.1						
OG0029644												lcm_XP_005997501.1						
OG0029645												lcm_XP_005997512.1						
OG0029646												lcm_XP_005997585.1						
OG0029647												lcm_XP_005997598.1						
OG0029648												lcm_XP_005997607.1						
OG0029649												lcm_XP_005997669.2						
OG0029650												lcm_XP_005997671.1						
OG0029651												lcm_XP_005997705.1						
OG0029652												lcm_XP_005997792.1						
OG0029653												lcm_XP_005997826.1						
OG0029654												lcm_XP_005997827.1						
OG0029655												lcm_XP_005997836.2						
OG0029656												lcm_XP_005997875.2						
OG0029657												lcm_XP_005997877.1						
OG0029658												lcm_XP_005997878.1						
OG0029659												lcm_XP_005997881.1						
OG0029660												lcm_XP_005997884.1						
OG0029661												lcm_XP_005997895.1						
OG0029662												lcm_XP_005997920.1						
OG0029663												lcm_XP_005997956.1						
OG0029664												lcm_XP_005997964.1						
OG0029665												lcm_XP_005997982.1						
OG0029666												lcm_XP_005998026.1						
OG0029667												lcm_XP_005998027.1						
OG0029668												lcm_XP_005998074.1						
OG0029669												lcm_XP_005998078.1						
OG0029670												lcm_XP_005998101.1						
OG0029671												lcm_XP_005998125.2						
OG0029672												lcm_XP_005998149.1						
OG0029673												lcm_XP_005998190.2						
OG0029674												lcm_XP_005998192.1						
OG0029675												lcm_XP_005998208.1						
OG0029676												lcm_XP_005998215.1						
OG0029677												lcm_XP_005998247.1						
OG0029678												lcm_XP_005998258.1						
OG0029679												lcm_XP_005998261.1						
OG0029680												lcm_XP_005998289.1						
OG0029681												lcm_XP_005998317.1						
OG0029682												lcm_XP_005998320.1						
OG0029683												lcm_XP_005998339.2						
OG0029684												lcm_XP_005998340.1						
OG0029685												lcm_XP_005998347.1						
OG0029686												lcm_XP_005998367.1						
OG0029687												lcm_XP_005998439.1						
OG0029688												lcm_XP_005998447.2						
OG0029689												lcm_XP_005998449.1						
OG0029690												lcm_XP_005998468.1						
OG0029691												lcm_XP_005998477.1						
OG0029692												lcm_XP_005998513.1						
OG0029693												lcm_XP_005998540.2						
OG0029694												lcm_XP_005998566.1						
OG0029695												lcm_XP_005998623.1						
OG0029696												lcm_XP_005998627.2						
OG0029697												lcm_XP_005998642.1						
OG0029698												lcm_XP_005998671.1						
OG0029699												lcm_XP_005998715.1						
OG0029700												lcm_XP_005998716.1						
OG0029701												lcm_XP_005998717.1						
OG0029702												lcm_XP_005998731.1						
OG0029703												lcm_XP_005998737.1						
OG0029704												lcm_XP_005998777.1						
OG0029705												lcm_XP_005998788.1						
OG0029706												lcm_XP_005998860.1						
OG0029707												lcm_XP_005998922.1						
OG0029708												lcm_XP_005998948.1						
OG0029709												lcm_XP_005998949.1						
OG0029710												lcm_XP_005998967.1						
OG0029711												lcm_XP_005999002.1						
OG0029712												lcm_XP_005999053.1						
OG0029713												lcm_XP_005999062.1						
OG0029714												lcm_XP_005999094.2						
OG0029715												lcm_XP_005999104.1						
OG0029716												lcm_XP_005999174.1						
OG0029717												lcm_XP_005999203.2						
OG0029718												lcm_XP_005999221.1						
OG0029719												lcm_XP_005999222.1						
OG0029720												lcm_XP_005999223.1						
OG0029721												lcm_XP_005999234.1						
OG0029722												lcm_XP_005999257.1						
OG0029723												lcm_XP_005999259.1						
OG0029724												lcm_XP_005999260.1						
OG0029725												lcm_XP_005999298.1						
OG0029726												lcm_XP_005999309.1						
OG0029727												lcm_XP_005999318.1						
OG0029728												lcm_XP_005999323.1						
OG0029729												lcm_XP_005999330.2						
OG0029730												lcm_XP_005999355.1						
OG0029731												lcm_XP_005999372.1						
OG0029732												lcm_XP_005999396.1						
OG0029733												lcm_XP_005999411.1						
OG0029734												lcm_XP_005999412.1						
OG0029735												lcm_XP_005999413.1						
OG0029736												lcm_XP_005999452.1						
OG0029737												lcm_XP_005999484.1						
OG0029738												lcm_XP_005999493.1						
OG0029739												lcm_XP_005999513.2						
OG0029740												lcm_XP_005999520.1						
OG0029741												lcm_XP_005999544.1						
OG0029742												lcm_XP_005999569.1						
OG0029743												lcm_XP_005999577.2						
OG0029744												lcm_XP_005999587.1						
OG0029745												lcm_XP_005999623.1						
OG0029746												lcm_XP_005999631.1						
OG0029747												lcm_XP_005999638.1						
OG0029748												lcm_XP_005999677.2						
OG0029749												lcm_XP_005999720.1						
OG0029750												lcm_XP_005999735.1						
OG0029751												lcm_XP_005999822.2						
OG0029752												lcm_XP_005999827.1						
OG0029753												lcm_XP_005999828.1						
OG0029754												lcm_XP_005999836.2						
OG0029755												lcm_XP_005999850.1						
OG0029756												lcm_XP_005999904.1						
OG0029757												lcm_XP_005999906.2						
OG0029758												lcm_XP_005999921.1						
OG0029759												lcm_XP_005999962.1						
OG0029760												lcm_XP_005999990.1						
OG0029761												lcm_XP_006000008.1						
OG0029762												lcm_XP_006000087.2						
OG0029763												lcm_XP_006000104.1						
OG0029764												lcm_XP_006000190.1						
OG0029765												lcm_XP_006000196.1						
OG0029766												lcm_XP_006000202.1						
OG0029767												lcm_XP_006000204.1						
OG0029768												lcm_XP_006000220.1						
OG0029769												lcm_XP_006000277.1						
OG0029770												lcm_XP_006000301.1						
OG0029771												lcm_XP_006000323.1						
OG0029772												lcm_XP_006000327.1						
OG0029773												lcm_XP_006000343.1						
OG0029774												lcm_XP_006000350.1						
OG0029775												lcm_XP_006000366.1						
OG0029776												lcm_XP_006000380.2						
OG0029777												lcm_XP_006000410.1						
OG0029778												lcm_XP_006000446.1						
OG0029779												lcm_XP_006000454.1						
OG0029780												lcm_XP_006000457.1						
OG0029781												lcm_XP_006000471.1						
OG0029782												lcm_XP_006000484.2						
OG0029783												lcm_XP_006000495.1						
OG0029784												lcm_XP_006000499.1						
OG0029785												lcm_XP_006000500.1						
OG0029786												lcm_XP_006000518.1						
OG0029787												lcm_XP_006000535.1						
OG0029788												lcm_XP_006000565.1						
OG0029789												lcm_XP_006000624.1						
OG0029790												lcm_XP_006000662.2						
OG0029791												lcm_XP_006000683.1						
OG0029792												lcm_XP_006000684.1						
OG0029793												lcm_XP_006000687.1						
OG0029794												lcm_XP_006000844.1						
OG0029795												lcm_XP_006000852.1						
OG0029796												lcm_XP_006000902.1						
OG0029797												lcm_XP_006000911.1						
OG0029798												lcm_XP_006000918.2						
OG0029799												lcm_XP_006000955.1						
OG0029800												lcm_XP_006001022.1						
OG0029801												lcm_XP_006001033.1						
OG0029802												lcm_XP_006001056.1						
OG0029803												lcm_XP_006001075.1						
OG0029804												lcm_XP_006001092.1						
OG0029805												lcm_XP_006001169.1						
OG0029806												lcm_XP_006001196.1						
OG0029807												lcm_XP_006001200.1						
OG0029808												lcm_XP_006001201.2						
OG0029809												lcm_XP_006001203.2						
OG0029810												lcm_XP_006001208.1						
OG0029811												lcm_XP_006001214.1						
OG0029812												lcm_XP_006001216.1						
OG0029813												lcm_XP_006001220.2						
OG0029814												lcm_XP_006001269.2						
OG0029815												lcm_XP_006001293.1						
OG0029816												lcm_XP_006001319.1						
OG0029817												lcm_XP_006001363.1						
OG0029818												lcm_XP_006001397.1						
OG0029819												lcm_XP_006001431.1						
OG0029820												lcm_XP_006001486.1						
OG0029821												lcm_XP_006001490.1						
OG0029822												lcm_XP_006001500.1						
OG0029823												lcm_XP_006001507.1						
OG0029824												lcm_XP_006001521.1						
OG0029825												lcm_XP_006001556.1						
OG0029826												lcm_XP_006001569.1						
OG0029827												lcm_XP_006001571.1						
OG0029828												lcm_XP_006001572.1						
OG0029829												lcm_XP_006001575.1						
OG0029830												lcm_XP_006001583.1						
OG0029831												lcm_XP_006001590.1						
OG0029832												lcm_XP_006001609.1						
OG0029833												lcm_XP_006001611.2						
OG0029834												lcm_XP_006001615.1						
OG0029835												lcm_XP_006001680.1						
OG0029836												lcm_XP_006001705.1						
OG0029837												lcm_XP_006001759.1						
OG0029838												lcm_XP_006001769.1						
OG0029839												lcm_XP_006001800.1						
OG0029840												lcm_XP_006001836.1						
OG0029841												lcm_XP_006001845.1						
OG0029842												lcm_XP_006001846.1						
OG0029843												lcm_XP_006001856.1						
OG0029844												lcm_XP_006001931.1						
OG0029845												lcm_XP_006001977.1						
OG0029846												lcm_XP_006001985.1						
OG0029847												lcm_XP_006002066.1						
OG0029848												lcm_XP_006002079.1						
OG0029849												lcm_XP_006002081.2						
OG0029850												lcm_XP_006002086.1						
OG0029851												lcm_XP_006002130.1						
OG0029852												lcm_XP_006002164.1						
OG0029853												lcm_XP_006002165.1						
OG0029854												lcm_XP_006002183.1						
OG0029855												lcm_XP_006002188.1						
OG0029856												lcm_XP_006002189.2						
OG0029857												lcm_XP_006002282.1						
OG0029858												lcm_XP_006002305.1						
OG0029859												lcm_XP_006002323.1						
OG0029860												lcm_XP_006002327.1						
OG0029861												lcm_XP_006002328.1						
OG0029862												lcm_XP_006002451.1						
OG0029863												lcm_XP_006002456.1						
