Orthogroup	adv	ath	aza	azd	azi
OG0014862			aza_BAL24009.1		
OG0014863			aza_BAL24011.1		
OG0014864			aza_BAL24012.1		
OG0014865			aza_BAL24013.1		
OG0014866			aza_BAL24014.1		
OG0014867			aza_BAL24015.1		
OG0014868			aza_BAL24016.1		
OG0014869			aza_BAL24017.1		
OG0014870			aza_BAL24018.1		
OG0014871			aza_BAL24040.1		
OG0014872			aza_BAL24065.1		
OG0014873			aza_BAL24068.1		
OG0014874			aza_BAL24106.1		
OG0014875			aza_BAL24128.1		
OG0014876			aza_BAL24142.1		
OG0014877			aza_BAL24180.1		
OG0014878			aza_BAL24193.1		
OG0014879			aza_BAL24202.1		
OG0014880			aza_BAL24211.1		
OG0014881			aza_BAL24215.1		
OG0014882			aza_BAL24216.1		
OG0014883			aza_BAL24224.1		
OG0014884			aza_BAL24225.1		
OG0014885			aza_BAL24240.1		
OG0014886			aza_BAL24241.1		
OG0014887			aza_BAL24266.1		
OG0014888			aza_BAL24269.1		
OG0014889			aza_BAL24270.1		
OG0014890			aza_BAL24272.1		
OG0014891			aza_BAL24275.1		
OG0014892			aza_BAL24287.1		
OG0014893			aza_BAL24293.1		
OG0014894			aza_BAL24304.1		
OG0014895			aza_BAL24307.1		
OG0014896			aza_BAL24310.1		
OG0014897			aza_BAL24322.1		
OG0014898			aza_BAL24326.1		
OG0014899			aza_BAL24330.1		
OG0014900			aza_BAL24338.1		
OG0014901			aza_BAL24354.1		
OG0014902			aza_BAL24400.1		
OG0014903			aza_BAL24412.1		
OG0014904			aza_BAL24429.1		
OG0014905			aza_BAL24442.1		
OG0014906			aza_BAL24469.1		
OG0014907			aza_BAL24506.1		
OG0014908			aza_BAL24546.1		
OG0014909			aza_BAL24552.1		
OG0014910			aza_BAL24567.1		
OG0014911			aza_BAL24568.1		
OG0014912			aza_BAL24570.1		
OG0014913			aza_BAL24576.1		
OG0014914			aza_BAL24577.1		
OG0014915			aza_BAL24578.1		
OG0014916			aza_BAL24581.1		
OG0014917			aza_BAL24604.1		
OG0014918			aza_BAL24608.1		
OG0014919			aza_BAL24610.1		
OG0014920			aza_BAL24628.1		
OG0014921			aza_BAL24633.1		
OG0014922			aza_BAL24664.1		
OG0014923			aza_BAL24665.1		
OG0014924			aza_BAL24666.1		
OG0014925			aza_BAL24667.1		
OG0014926			aza_BAL24675.1		
OG0014927			aza_BAL24678.1		
OG0014928			aza_BAL24756.1		
OG0014929			aza_BAL24759.1		
OG0014930			aza_BAL24764.1		
OG0014931			aza_BAL24775.1		
OG0014932			aza_BAL24776.1		
OG0014933			aza_BAL24780.1		
OG0014934			aza_BAL24783.1		
OG0014935			aza_BAL24785.1		
OG0014936			aza_BAL24788.1		
OG0014937			aza_BAL24791.1		
OG0014938			aza_BAL24793.1		
OG0014939			aza_BAL24796.1		
OG0014940			aza_BAL24797.1		
OG0014941			aza_BAL24798.1		
OG0014942			aza_BAL24803.1		
OG0014943			aza_BAL24810.1		
OG0014944			aza_BAL24811.1		
OG0014945			aza_BAL24812.1		
OG0014946			aza_BAL24823.1		
OG0014947			aza_BAL24829.1		
OG0014948			aza_BAL24832.1		
OG0014949			aza_BAL24834.1		
OG0014950			aza_BAL24836.1		
OG0014951			aza_BAL24839.1		
OG0014952			aza_BAL24840.1		
OG0014953			aza_BAL24842.1		
OG0014954			aza_BAL24846.1		
OG0014955			aza_BAL24848.1		
OG0014956			aza_BAL24853.1		
OG0014957			aza_BAL24854.1		
OG0014958			aza_BAL24860.1		
OG0014959			aza_BAL24862.1		
OG0014960			aza_BAL24872.1		
OG0014961			aza_BAL24894.1		
OG0014962			aza_BAL24896.1		
OG0014963			aza_BAL24899.1		
OG0014964			aza_BAL24900.1		
OG0014965			aza_BAL24904.1		
OG0014966			aza_BAL24909.1		
OG0014967			aza_BAL24919.1		
OG0014968			aza_BAL24922.1		
OG0014969			aza_BAL24928.1		
OG0014970			aza_BAL24930.1		
OG0014971			aza_BAL24931.1		
OG0014972			aza_BAL24934.1		
OG0014973			aza_BAL24939.1		
OG0014974			aza_BAL24940.1		
OG0014975			aza_BAL24944.1		
OG0014976			aza_BAL24949.1		
OG0014977			aza_BAL24952.1		
OG0014978			aza_BAL24953.1		
OG0014979			aza_BAL24956.1		
OG0014980			aza_BAL24961.1		
OG0014981			aza_BAL24966.1		
OG0014982			aza_BAL24967.1		
OG0014983			aza_BAL24968.1		
OG0014984			aza_BAL24970.1		
OG0014985			aza_BAL24971.1		
OG0014986			aza_BAL24978.1		
OG0014987			aza_BAL24983.1		
OG0014988			aza_BAL24986.1		
OG0014989			aza_BAL24987.1		
OG0014990			aza_BAL24989.1		
OG0014991			aza_BAL24993.1		
OG0014992			aza_BAL25009.1		
OG0014993			aza_BAL25012.1		
OG0014994			aza_BAL25016.1		
OG0014995			aza_BAL25017.1		
OG0014996			aza_BAL25024.1		
OG0014997			aza_BAL25029.1		
OG0014998			aza_BAL25080.1		
OG0014999			aza_BAL25097.1		
OG0015000			aza_BAL25171.1		
OG0015001			aza_BAL25184.1		
OG0015002			aza_BAL25192.1		
OG0015003			aza_BAL25251.1		
OG0015004			aza_BAL25313.1		
OG0015005			aza_BAL25314.1		
OG0015006			aza_BAL25364.1		
OG0015007			aza_BAL25455.1		
OG0015008			aza_BAL25456.1		
OG0015009			aza_BAL25498.1		
OG0015010			aza_BAL25514.1		
OG0015011			aza_BAL25518.1		
OG0015012			aza_BAL25519.1		
OG0015013			aza_BAL25543.1		
OG0015014			aza_BAL25553.1		
OG0015015			aza_BAL25576.1		
OG0015016			aza_BAL25593.1		
OG0015017			aza_BAL25596.1		
OG0015018			aza_BAL25598.1		
OG0015019			aza_BAL25603.1		
OG0015020			aza_BAL25608.1		
OG0015021			aza_BAL25613.1		
OG0015022			aza_BAL25623.1		
OG0015023			aza_BAL25625.1		
OG0015024			aza_BAL25626.1		
OG0015025			aza_BAL25639.1		
OG0015026			aza_BAL25644.1		
OG0015027			aza_BAL25647.1		
OG0015028			aza_BAL25652.1		
OG0015029			aza_BAL25657.1		
OG0015030			aza_BAL25658.1		
OG0015031			aza_BAL25659.1		
OG0015032			aza_BAL25660.1		
OG0015033			aza_BAL25663.1		
OG0015034			aza_BAL25664.1		
OG0015035			aza_BAL25667.1		
OG0015036			aza_BAL25672.1		
OG0015037			aza_BAL25673.1		
OG0015038			aza_BAL25694.1		
OG0015039			aza_BAL25696.1		
OG0015040			aza_BAL25729.1		
OG0015041			aza_BAL25734.1		
OG0015042			aza_BAL25739.1		
OG0015043			aza_BAL25858.1		
OG0015044			aza_BAL25876.1		
OG0015045			aza_BAL25878.1		
OG0015046			aza_BAL25885.1		
OG0015047			aza_BAL25887.1		
OG0015048			aza_BAL25888.1		
OG0015049			aza_BAL25889.1		
OG0015050			aza_BAL25896.1		
OG0015051			aza_BAL25898.1		
OG0015052			aza_BAL25937.1		
OG0015053			aza_BAL26045.1		
OG0015054			aza_BAL26047.1		
OG0015055			aza_BAL26048.1		
OG0015056			aza_BAL26049.1		
OG0015057			aza_BAL26050.1		
OG0015058			aza_BAL26051.1		
OG0015059			aza_BAL26052.1		
OG0015060			aza_BAL26055.1		
OG0015061			aza_BAL26081.1		
OG0015062			aza_BAL26082.1		
OG0015063			aza_BAL26083.1		
OG0015064			aza_BAL26085.1		
OG0015065			aza_BAL26151.1		
OG0015066			aza_BAL26205.1		
OG0015067			aza_BAL26206.1		
OG0015068			aza_BAL26207.1		
OG0015069			aza_BAL26208.1		
OG0015070			aza_BAL26331.1		
OG0015071			aza_BAL26343.1		
OG0015072			aza_BAL26346.1		
OG0015073			aza_BAL26347.1		
OG0015074			aza_BAL26349.1		
OG0015075			aza_BAL26356.1		
OG0015076			aza_BAL26357.1		
OG0015077			aza_BAL26369.1		
OG0015078			aza_BAL26373.1		
OG0015079			aza_BAL26375.1		
OG0015080			aza_BAL26377.1		
OG0015081			aza_BAL26378.1		
OG0015082			aza_BAL26385.1		
OG0015083			aza_BAL26386.1		
OG0015084			aza_BAL26402.1		
OG0015085			aza_BAL26403.1		
OG0015086			aza_BAL26405.1		
OG0015087			aza_BAL26448.1		
OG0015088			aza_BAL26482.1		
OG0015089			aza_BAL26483.1		
OG0015090			aza_BAL26517.1		
OG0015091			aza_BAL26518.1		
OG0015092			aza_BAL26520.1		
OG0015093			aza_BAL26522.1		
OG0015094			aza_BAL26524.1		
OG0015095			aza_BAL26536.1		
OG0015096			aza_BAL26540.1		
OG0015097			aza_BAL26585.1		
OG0015098			aza_BAL26618.1		
OG0015099			aza_BAL26663.1		
OG0015100			aza_BAL26665.1		
OG0015101			aza_BAL26666.1		
OG0015102			aza_BAL26675.1		
OG0015103			aza_BAL26721.1		
OG0015104			aza_BAL26722.1		
OG0015105			aza_BAL26734.1		
OG0015106			aza_BAL26735.1		
OG0015107			aza_BAL26737.1		
OG0015108			aza_BAL26738.1		
OG0015109			aza_BAL26757.1		
OG0015110			aza_BAL26803.1		
OG0015111			aza_BAL26811.1		
OG0015112			aza_BAL26812.1		
OG0015113			aza_BAL26842.1		
OG0015114			aza_BAL26843.1		
OG0015115			aza_BAL26844.1		
OG0015116			aza_BAL26846.1		
OG0015117			aza_BAL26847.1		
OG0015118			aza_BAL26850.1		
OG0015119			aza_BAL26862.1		
OG0015120			aza_BAL26864.1		
OG0015121			aza_BAL26865.1		
OG0015122			aza_BAL26879.1		
OG0015123			aza_BAL26885.1		
OG0015124			aza_BAL26899.1		
OG0015125			aza_BAL26930.1		
OG0015126			aza_BAL26937.1		
OG0015127			aza_BAL26938.1		
OG0015128			aza_BAL26939.1		
OG0015129			aza_BAL26940.1		
OG0015130			aza_BAL26942.1		
OG0015131			aza_BAL26948.1		
OG0015132			aza_BAL26960.1		
OG0015133			aza_BAL26963.1		
OG0015134			aza_BAL26964.1		
OG0015135			aza_BAL26965.1		
OG0015136			aza_BAL26976.1		
OG0015137			aza_BAL26984.1		
OG0015138			aza_BAL26988.1		
OG0015139			aza_BAL26993.1		
OG0015140			aza_BAL26997.1		
OG0015141			aza_BAL26998.1		
OG0015142			aza_BAL27000.1		
OG0015143			aza_BAL27003.1		
OG0015144			aza_BAL27004.1		
OG0015145			aza_BAL27008.1		
OG0015146			aza_BAL27009.1		
OG0015147			aza_BAL27028.1		
OG0015148			aza_BAL27031.1		
OG0015149			aza_BAL27039.1		
OG0015150			aza_BAL27059.1		
OG0015151			aza_BAL27081.1		
OG0015152			aza_BAL27082.1		
OG0015153			aza_BAL27083.1		
OG0015154			aza_BAL27085.1		
OG0015155			aza_BAL27090.1		
OG0015156			aza_BAL27097.1		
OG0015157			aza_BAL27098.1		
OG0015158			aza_BAL27101.1		
OG0015159			aza_BAL27103.1		
OG0015160			aza_BAL27104.1		
OG0015161			aza_BAL27123.1		
OG0015162			aza_BAL27126.1		
OG0015163			aza_BAL27129.1		
OG0015164			aza_BAL27130.1		
OG0015165			aza_BAL27131.1		
OG0015166			aza_BAL27164.1		
OG0015167			aza_BAL27166.1		
OG0015168			aza_BAL27183.1		
OG0015169			aza_BAL27193.1		
OG0015170			aza_BAL27195.1		
OG0015171			aza_BAL27196.1		
OG0015172			aza_BAL27198.1		
OG0015173			aza_BAL27199.1		
OG0015174			aza_BAL27201.1		
OG0015175			aza_BAL27210.1		
OG0015176			aza_BAL27222.1		
OG0015177			aza_BAL27234.1		
OG0015178			aza_BAL27236.1		
OG0015179			aza_BAL27244.1		
OG0015180			aza_BAL27245.1		
OG0015181			aza_BAL27268.1		
OG0015182			aza_BAL27273.1		
OG0015183			aza_BAL27275.1		
OG0015184			aza_BAL27278.1		
OG0015185			aza_BAL27283.1		
OG0015186			aza_BAL27284.1		
OG0015187			aza_BAL27285.1		
OG0015188			aza_BAL27289.1		
OG0015189			aza_BAL27293.1		
OG0015190			aza_BAL27295.1		
OG0015191			aza_BAL27298.1		
OG0015192			aza_BAL27299.1		
OG0015193			aza_BAL27304.1		
OG0015194			aza_BAL27308.1		
OG0015195			aza_BAL27309.1		
OG0015196			aza_BAL27311.1		
OG0015197			aza_BAL27312.1		
OG0015198			aza_BAL27313.1		
OG0015199			aza_BAL27315.1		
OG0015200			aza_BAL27316.1		
OG0015201			aza_BAL27317.1		
OG0015202			aza_BAL27318.1		
OG0015203			aza_BAL27324.1		
OG0015204			aza_BAL27330.1		
OG0015205			aza_BAL27332.1		
OG0015206			aza_BAL27333.1		
OG0015207			aza_BAL27339.1		
OG0015208			aza_BAL27342.1		
OG0015209			aza_BAL27345.1		
OG0015210			aza_BAL27360.1		
OG0015211			aza_BAL27368.1		
OG0015212			aza_BAL27385.1		
OG0015213			aza_BAL27386.1		
OG0015214			aza_BAL27388.1		
OG0015215			aza_BAL27393.1		
OG0015216			aza_BAL27394.1		
OG0015217			aza_BAL27396.1		
OG0015218			aza_BAL27397.1		
OG0015219			aza_BAL27405.1		
OG0015220			aza_BAL27415.1		
OG0015221			aza_BAL27419.1		
OG0015222			aza_BAL27420.1		
OG0015223			aza_BAL27421.1		
OG0015224			aza_BAL27427.1		
OG0015225			aza_BAL27428.1		
OG0015226			aza_BAL27430.1		
OG0015227			aza_BAL27433.1		
OG0015228			aza_BAL27439.1		
OG0015229			aza_BAL27448.1		
OG0015230			aza_BAL27450.1		
OG0015231			aza_BAL27451.1		
OG0015232			aza_BAL27462.1		
OG0015233			aza_BAL27465.1		
OG0015234			aza_BAL27485.1		
OG0015235			aza_BAL27491.1		
OG0015236			aza_BAL27497.1		
OG0015237			aza_BAL27499.1		
OG0015238			aza_BAL27500.1		
OG0015239			aza_BAL27508.1		
OG0015240			aza_BAL27510.1		
OG0015241			aza_BAL27512.1		
OG0015242			aza_BAL27515.1		
OG0015243			aza_BAL27517.1		
OG0015244			aza_BAL27535.1		
OG0015245				azd_AYH41788.1	
OG0015246				azd_AYH41789.1	
OG0015247				azd_AYH41792.1	
OG0015248				azd_AYH41795.1	
OG0015249				azd_AYH41797.1	
OG0015250				azd_AYH41839.1	
OG0015251				azd_AYH41856.1	
OG0015252				azd_AYH41914.1	
OG0015253				azd_AYH41915.1	
OG0015254				azd_AYH41916.1	
OG0015255				azd_AYH41917.1	
OG0015256				azd_AYH41918.1	
OG0015257				azd_AYH41922.1	
OG0015258				azd_AYH41923.1	
OG0015259				azd_AYH41961.1	
OG0015260				azd_AYH41962.1	
OG0015261				azd_AYH42136.1	
OG0015262				azd_AYH42140.1	
OG0015263				azd_AYH42141.1	
OG0015264				azd_AYH42173.1	
OG0015265				azd_AYH42174.1	
OG0015266				azd_AYH42175.1	
OG0015267				azd_AYH42179.1	
OG0015268				azd_AYH42192.1	
OG0015269				azd_AYH42193.1	
OG0015270				azd_AYH42195.1	
OG0015271				azd_AYH42208.1	
OG0015272				azd_AYH42209.1	
OG0015273				azd_AYH42210.1	
OG0015274				azd_AYH42211.1	
OG0015275				azd_AYH42212.1	
OG0015276				azd_AYH42276.1	
OG0015277				azd_AYH42405.1	
OG0015278				azd_AYH42408.1	
OG0015279				azd_AYH42411.1	
OG0015280				azd_AYH42412.1	
OG0015281				azd_AYH42413.1	
OG0015282				azd_AYH42576.1	
OG0015283				azd_AYH42716.1	
OG0015284				azd_AYH42717.1	
OG0015285				azd_AYH42718.1	
OG0015286				azd_AYH42719.1	
OG0015287				azd_AYH42720.1	
OG0015288				azd_AYH42721.1	
OG0015289				azd_AYH42723.1	
OG0015290				azd_AYH42822.1	
OG0015291				azd_AYH42869.1	
OG0015292				azd_AYH42902.1	
OG0015293				azd_AYH42904.1	
OG0015294				azd_AYH42905.1	
OG0015295				azd_AYH42909.1	
OG0015296				azd_AYH42914.1	
OG0015297				azd_AYH42916.1	
OG0015298				azd_AYH42999.1	
OG0015299				azd_AYH43007.1	
OG0015300				azd_AYH43008.1	
OG0015301				azd_AYH43009.1	
OG0015302				azd_AYH43034.1	
OG0015303				azd_AYH43042.1	
OG0015304				azd_AYH43045.1	
OG0015305				azd_AYH43046.1	
OG0015306				azd_AYH43127.1	
OG0015307				azd_AYH43130.1	
OG0015308				azd_AYH43131.1	
OG0015309				azd_AYH43132.1	
OG0015310				azd_AYH43191.1	
OG0015311				azd_AYH43205.1	
OG0015312				azd_AYH43206.1	
OG0015313				azd_AYH43226.1	
OG0015314				azd_AYH43238.1	
OG0015315				azd_AYH43247.1	
OG0015316				azd_AYH43248.1	
OG0015317				azd_AYH43253.1	
OG0015318				azd_AYH43254.1	
OG0015319				azd_AYH43288.1	
OG0015320				azd_AYH43306.1	
OG0015321				azd_AYH43336.1	
OG0015322				azd_AYH43338.1	
OG0015323				azd_AYH43339.1	
OG0015324				azd_AYH43340.1	
OG0015325				azd_AYH43341.1	
OG0015326				azd_AYH43342.1	
OG0015327				azd_AYH43343.1	
OG0015328				azd_AYH43344.1	
OG0015329				azd_AYH43345.1	
OG0015330				azd_AYH43359.1	
OG0015331				azd_AYH43364.1	
OG0015332				azd_AYH43370.1	
OG0015333				azd_AYH43371.1	
OG0015334				azd_AYH43377.1	
OG0015335				azd_AYH43472.1	
OG0015336				azd_AYH43512.1	
OG0015337				azd_AYH43513.1	
OG0015338				azd_AYH43516.1	
OG0015339				azd_AYH43519.1	
OG0015340				azd_AYH43521.1	
OG0015341				azd_AYH43527.1	
OG0015342				azd_AYH43530.1	
OG0015343				azd_AYH43543.1	
OG0015344				azd_AYH43553.1	
OG0015345				azd_AYH43575.1	
OG0015346				azd_AYH43576.1	
OG0015347				azd_AYH43577.1	
OG0015348				azd_AYH43579.1	
OG0015349				azd_AYH43583.1	
OG0015350				azd_AYH43589.1	
OG0015351				azd_AYH43593.1	
OG0015352				azd_AYH43601.1	
OG0015353				azd_AYH43602.1	
OG0015354				azd_AYH43604.1	
OG0015355				azd_AYH43605.1	
OG0015356				azd_AYH43610.1	
OG0015357				azd_AYH43623.1	
OG0015358				azd_AYH43624.1	
OG0015359				azd_AYH43626.1	
OG0015360				azd_AYH43630.1	
OG0015361				azd_AYH43633.1	
OG0015362				azd_AYH43634.1	
OG0015363				azd_AYH43640.1	
OG0015364				azd_AYH43642.1	
OG0015365				azd_AYH43646.1	
OG0015366				azd_AYH43665.1	
OG0015367				azd_AYH43666.1	
OG0015368				azd_AYH43687.1	
OG0015369				azd_AYH43694.1	
OG0015370				azd_AYH43696.1	
OG0015371				azd_AYH43743.1	
OG0015372				azd_AYH43746.1	
OG0015373				azd_AYH43753.1	
OG0015374				azd_AYH43754.1	
OG0015375				azd_AYH43755.1	
OG0015376				azd_AYH43756.1	
OG0015377				azd_AYH43757.1	
OG0015378				azd_AYH43762.1	
OG0015379				azd_AYH43763.1	
OG0015380				azd_AYH43765.1	
OG0015381				azd_AYH43771.1	
OG0015382				azd_AYH43773.1	
OG0015383				azd_AYH43788.1	
OG0015384				azd_AYH43789.1	
OG0015385				azd_AYH43790.1	
OG0015386				azd_AYH43792.1	
OG0015387				azd_AYH43836.1	
OG0015388				azd_AYH43838.1	
OG0015389				azd_AYH43843.1	
OG0015390				azd_AYH43846.1	
OG0015391				azd_AYH43849.1	
OG0015392				azd_AYH43851.1	
OG0015393				azd_AYH43852.1	
OG0015394				azd_AYH43853.1	
OG0015395				azd_AYH43858.1	
OG0015396				azd_AYH43867.1	
OG0015397				azd_AYH43873.1	
OG0015398				azd_AYH43874.1	
OG0015399				azd_AYH43875.1	
OG0015400				azd_AYH43876.1	
OG0015401				azd_AYH43878.1	
OG0015402				azd_AYH43879.1	
OG0015403				azd_AYH43880.1	
OG0015404				azd_AYH43894.1	
OG0015405				azd_AYH43896.1	
OG0015406				azd_AYH43907.1	
OG0015407				azd_AYH43909.1	
OG0015408				azd_AYH43912.1	
OG0015409				azd_AYH43920.1	
OG0015410				azd_AYH43921.1	
OG0015411				azd_AYH43939.1	
OG0015412				azd_AYH43941.1	
OG0015413				azd_AYH43942.1	
OG0015414				azd_AYH43957.1	
OG0015415				azd_AYH43958.1	
OG0015416				azd_AYH43959.1	
OG0015417				azd_AYH43960.1	
OG0015418				azd_AYH43965.1	
OG0015419				azd_AYH43986.1	
OG0015420				azd_AYH44025.1	
OG0015421				azd_AYH44026.1	
OG0015422				azd_AYH44032.1	
OG0015423				azd_AYH44033.1	
OG0015424				azd_AYH44076.1	
OG0015425				azd_AYH44093.1	
OG0015426				azd_AYH44197.1	
OG0015427				azd_AYH44257.1	
OG0015428				azd_AYH44299.1	
OG0015429				azd_AYH44302.1	
OG0015430				azd_AYH44303.1	
OG0015431				azd_AYH44304.1	
OG0015432				azd_AYH44305.1	
OG0015433				azd_AYH44306.1	
OG0015434				azd_AYH44307.1	
OG0015435				azd_AYH44431.1	
OG0015436				azd_AYH44440.1	
OG0015437				azd_AYH44446.1	
OG0015438				azd_AYH44447.1	
OG0015439				azd_AYH44491.1	
OG0015440				azd_AYH44503.1	
OG0015441				azd_AYH44514.1	
OG0015442				azd_AYH44516.1	
OG0015443				azd_AYH44517.1	
OG0015444				azd_AYH44532.1	
OG0015445				azd_AYH44609.1	
OG0015446				azd_AYH44615.1	
OG0015447				azd_AYH44647.1	
OG0015448				azd_AYH44648.1	
OG0015449				azd_AYH44649.1	
OG0015450				azd_AYH44651.1	
OG0015451				azd_AYH44652.1	
OG0015452				azd_AYH44653.1	
OG0015453				azd_AYH44683.1	
OG0015454				azd_AYH44684.1	
OG0015455				azd_AYH44685.1	
OG0015456				azd_AYH44686.1	
OG0015457				azd_AYH44687.1	
OG0015458				azd_AYH44691.1	
OG0015459				azd_AYH44693.1	
OG0015460				azd_AYH44695.1	
OG0015461				azd_AYH44696.1	
OG0015462				azd_AYH44697.1	
OG0015463				azd_AYH44699.1	
OG0015464				azd_AYH44700.1	
OG0015465				azd_AYH44701.1	
OG0015466				azd_AYH44702.1	
OG0015467				azd_AYH44703.1	
OG0015468				azd_AYH44704.1	
OG0015469				azd_AYH44705.1	
OG0015470				azd_AYH44706.1	
OG0015471				azd_AYH44707.1	
OG0015472				azd_AYH44709.1	
OG0015473				azd_AYH44792.1	
OG0015474				azd_AYH44794.1	
OG0015475				azd_AYH44797.1	
OG0015476				azd_AYH44798.1	
OG0015477				azd_AYH44984.1	
OG0015478				azd_AYH44990.1	
OG0015479				azd_AYH45090.1	
OG0015480				azd_AYH45091.1	
OG0015481				azd_AYH45103.1	
OG0015482				azd_AYH45104.1	
OG0015483				azd_AYH45168.1	
OG0015484				azd_AYH45221.1	
OG0015485				azd_AYH45317.1	
OG0015486				azd_AYH45325.1	
OG0015487				azd_AYH45326.1	
OG0015488				azd_AYH45327.1	
OG0015489				azd_AYH45332.1	
OG0015490				azd_AYH45333.1	
OG0015491				azd_AYH45340.1	
OG0015492				azd_AYH45341.1	
OG0015493				azd_AYH45359.1	
OG0015494				azd_AYH45360.1	
OG0015495				azd_AYH45463.1	
OG0015496				azd_AYH45464.1	
OG0015497				azd_AYH45469.1	
OG0015498				azd_AYH45473.1	
OG0015499				azd_AYH45474.1	
OG0015500				azd_AYH45475.1	
OG0015501				azd_AYH45476.1	
OG0015502				azd_AYH45479.1	
OG0015503				azd_AYH45570.1	
OG0015504				azd_AYH45607.1	
OG0015505				azd_AYH45615.1	
OG0015506				azd_AYH45664.1	
OG0015507				azd_AYH45669.1	
OG0015508				azd_AYH45671.1	
OG0015509				azd_AYH45684.1	
OG0015510				azd_AYH45685.1	
OG0015511				azd_AYH45687.1	
OG0015512				azd_AYH45688.1	
OG0015513				azd_AYH45689.1	
OG0015514				azd_AYH45690.1	
OG0015515				azd_AYH45734.1	
OG0015516				azd_AYH45743.1	
OG0015517				azd_AYH45776.1	
OG0015518				azd_AYH45777.1	
OG0015519				azd_AYH45778.1	
OG0015520				azd_AYH45779.1	
OG0015521				azd_AYH45782.1	
OG0015522				azd_AYH45783.1	
OG0015523				azd_AYH45784.1	
OG0015524				azd_AYH45785.1	
OG0015525				azd_AYH45835.1	
OG0015526				azd_AYH45836.1	
OG0015527				azd_AYH45837.1	
OG0015528				azd_AYH45838.1	
OG0015529				azd_AYH45839.1	
OG0015530				azd_AYH45840.1	
OG0015531				azd_AYH45841.1	
OG0015532				azd_AYH45842.1	
OG0015533				azd_AYH45843.1	
OG0015534				azd_AYH45890.1	
OG0015535				azd_AYH45960.1	
OG0015536				azd_AYH46056.1	
OG0015537				azd_AYH46085.1	
OG0015538				azd_AYH46086.1	
OG0015539				azd_AYH46087.1	
OG0015540				azd_AYH46088.1	
OG0015541				azd_AYH46089.1	
OG0015542				azd_AYH46090.1	
OG0015543				azd_AYH46091.1	
OG0015544				azd_AYH46092.1	
OG0015545				azd_AYH46093.1	
OG0015546				azd_AYH46094.1	
OG0015547				azd_AYH46095.1	
OG0015548				azd_AYH46096.1	
OG0015549				azd_AYH46097.1	
OG0015550				azd_AYH46099.1	
OG0015551				azd_AYH46116.1	
OG0015552				azd_AYH46120.1	
OG0015553				azd_AYH46122.1	
OG0015554				azd_AYH46123.1	
OG0015555				azd_AYH46124.1	
OG0015556				azd_AYH46125.1	
OG0015557				azd_AYH46126.1	
OG0015558				azd_AYH46139.1	
OG0015559				azd_AYH46184.1	
OG0015560					azi_AKU09954.1
OG0015561					azi_AKU09961.1
OG0015562					azi_AKU09971.1
OG0015563					azi_AKU09979.1
OG0015564					azi_AKU10032.1
OG0015565					azi_AKU10033.1
OG0015566					azi_AKU10036.1
OG0015567					azi_AKU10055.1
OG0015568					azi_AKU10063.1
OG0015569					azi_AKU10076.1
OG0015570					azi_AKU10091.1
OG0015571					azi_AKU10095.1
OG0015572					azi_AKU10096.1
OG0015573					azi_AKU10098.1
OG0015574					azi_AKU10099.1
OG0015575					azi_AKU10100.1
OG0015576					azi_AKU10101.1
OG0015577					azi_AKU10102.1
OG0015578					azi_AKU10103.1
OG0015579					azi_AKU10104.1
OG0015580					azi_AKU10115.1
OG0015581					azi_AKU10188.1
OG0015582					azi_AKU10190.1
OG0015583					azi_AKU10230.1
OG0015584					azi_AKU10233.1
OG0015585					azi_AKU10277.1
OG0015586					azi_AKU10280.1
OG0015587					azi_AKU10304.1
OG0015588					azi_AKU10305.1
OG0015589					azi_AKU10306.1
OG0015590					azi_AKU10318.1
OG0015591					azi_AKU10347.1
OG0015592					azi_AKU10399.1
OG0015593					azi_AKU10400.1
OG0015594					azi_AKU10403.1
OG0015595					azi_AKU10404.1
OG0015596					azi_AKU10407.1
OG0015597					azi_AKU10408.1
OG0015598					azi_AKU10409.1
OG0015599					azi_AKU10410.1
OG0015600					azi_AKU10411.1
OG0015601					azi_AKU10412.1
OG0015602					azi_AKU10413.1
OG0015603					azi_AKU10421.1
OG0015604					azi_AKU10457.1
OG0015605					azi_AKU10458.1
OG0015606					azi_AKU10470.1
OG0015607					azi_AKU10493.1
OG0015608					azi_AKU10527.1
OG0015609					azi_AKU10528.1
OG0015610					azi_AKU10532.1
OG0015611					azi_AKU10533.1
OG0015612					azi_AKU10589.1
OG0015613					azi_AKU10599.1
OG0015614					azi_AKU10600.1
OG0015615					azi_AKU10605.1
OG0015616					azi_AKU10606.1
OG0015617					azi_AKU10607.1
OG0015618					azi_AKU10656.1
OG0015619					azi_AKU10675.1
OG0015620					azi_AKU10677.1
OG0015621					azi_AKU10747.1
OG0015622					azi_AKU10907.1
OG0015623					azi_AKU10926.1
OG0015624					azi_AKU10929.1
OG0015625					azi_AKU10947.1
OG0015626					azi_AKU10948.1
OG0015627					azi_AKU10965.1
OG0015628					azi_AKU11009.1
OG0015629					azi_AKU11034.1
OG0015630					azi_AKU11035.1
OG0015631					azi_AKU11036.1
OG0015632					azi_AKU11037.1
OG0015633					azi_AKU11041.1
OG0015634					azi_AKU11042.1
OG0015635					azi_AKU11047.1
OG0015636					azi_AKU11048.1
OG0015637					azi_AKU11049.1
OG0015638					azi_AKU11050.1
OG0015639					azi_AKU11053.1
OG0015640					azi_AKU11057.1
OG0015641					azi_AKU11058.1
OG0015642					azi_AKU11095.1
